# word	ipa	meaning	source
#
# Two sources, and the fourth column says which is which.
#
# source=freetalk: the FreeTalk Dictionary V1, Copyright 2024-present
#   FreeTalk.fun, CC BY-NC 4.0 — NON-COMMERCIAL. A product that makes
#   money needs a licence from them. See FREETALK_LICENSE beside this
#   file. https://github.com/freetalk-fun/freetalk-dictionary-v1
#   Changed: the first short, non-circular sense of each word was
#   taken, and nothing else was kept.
#
# source=shadowline: the contractions and possessives, written for this
#   project in tools/contractions.py and under its licence, because the
#   dictionary has no entry containing an apostrophe.
#
# Rebuild with tools/build_seed_glosses.py.
highest	ˈhaɪəst	Extending to the greatest distance above the ground	freetalk
interview	ˈɪntɝˌvju	A meeting in which someone is asked questions to determine their suitability for a job or other position	freetalk
library	ˈlaɪbɹɛˌɹi	A building or room containing collections of books, periodicals, and sometimes films and recorded music for people to read, borrow, or refer to	freetalk
located	ˈloʊˌkeɪtəd	Situated in a particular place	freetalk
location	loʊˈkeɪʃən	A particular place or position	freetalk
murder	ˈmɝdɝ	The unlawful premeditated killing of one human being by another	freetalk
offered	ˈɔfɝd	Present or proffer (something) for (someone) to accept or reject as desired	freetalk
putting	ˈpʌtɪŋ	To place in a particular position	freetalk
queen	ˈkwin	A female ruler of an independent state	freetalk
seconds	ˈsɛkəndz	A unit of time equal to 1/60th of a minute	freetalk
showed	ˈʃoʊd	Displayed or exhibited	freetalk
sitting	ˈsɪtɪŋ	The act of resting on the buttocks or haunches	freetalk
standing	ˈstændɪŋ	The act of remaining upright on the feet	freetalk
stars	ˈstɑɹz	A fixed luminous point in the night sky that is a large, remote incandescent body like the sun	freetalk
walking	ˈwɔkɪŋ	The act of moving on foot	freetalk
accept	ækˈsɛpt	To receive willingly	freetalk
actual	ˈæktʃəwəl	Existing in fact; real	freetalk
appear	əˈpɪɹ	To come into sight	freetalk
attempt	əˈtɛmpt	To make an effort to achieve or complete something	freetalk
broke	ˈbɹoʊk	past tense of break	freetalk
channel	ˈtʃænəl	A length of water wider than a strait, joining two larger areas of water, especially two seas	freetalk
distance	ˈdɪstəns	The amount of space between two points	freetalk
eating	ˈitɪŋ	The act of consuming food	freetalk
exchange	ɪksˈtʃeɪndʒ	Give something and receive something of the same kind in return	freetalk
fat	ˈfæt	A natural oily or greasy substance occurring in animal bodies, especially when deposited as a layer under the skin or around certain organs	freetalk
fell	ˈfɛl	To cut down (a tree)	freetalk
finding	ˈfaɪndɪŋ	The act of discovering something or someone	freetalk
glass	ˈɡlæs	A hard, brittle substance, typically transparent or translucent, made by fusing sand with soda, lime, and sometimes other ingredients	freetalk
learned	ˈlɝnd	Having much knowledge acquired by study	freetalk
losing	ˈluzɪŋ	Failing to win	freetalk
mobile	ˈmoʊbəl	Capable of moving or being moved easily	freetalk
northern	ˈnɔɹðɝn	Situated in or towards the north	freetalk
opened	ˈoʊpənd	Not closed or fastened	freetalk
placed	ˈpleɪst	To put in a particular position or location	freetalk
powerful	ˈpaʊɝfəl	Having great power or strength	freetalk
prior	ˈpɹaɪɝ	Existing or occurring before in time or order	freetalk
protection	pɹəˈtɛkʃən	The act of protecting or the state of being protected	freetalk
reached	ˈɹitʃt	To arrive at a destination	freetalk
receive	ɹəˈsiv	to be given or presented with	freetalk
religious	ɹɪˈlɪdʒəs	relating to or believing in a religion	freetalk
ride	ˈɹaɪd	To sit on and control the movement of a horse, bicycle, or motorcycle	freetalk
royal	ˈɹɔɪəl	Of or relating to a king or queen	freetalk
screen	ˈskɹin	A flat surface on which pictures or words are shown	freetalk
serve	ˈsɝv	Perform duties or services for someone or something	freetalk
signed	ˈsaɪnd	To write one's name on a document as a way of showing that one agrees with or accepts its contents	freetalk
slow	ˈsloʊ	Moving or operating at a low speed	freetalk
species	ˈspiʃiz	A group of living organisms consisting of similar individuals capable of interbreeding	freetalk
speech	ˈspitʃ	The expression of thoughts and feelings through spoken words	freetalk
traffic	ˈtɹæfɪk	The movement of vehicles or people along roads or through a place	freetalk
tree	ˈtɹi	A wooden structure or part of a structure	freetalk
types	ˈtaɪps	A category of people or things having common characteristics	freetalk
wearing	ˈwɛɹɪŋ	Causing fatigue or exhaustion	freetalk
who's	ˈhuz	Short for 'who is' or 'who has'	shadowline
whom	ˈhum	Used as the object of a verb or preposition to refer to a person or people previously mentioned or easily identified	freetalk
wonderful	ˈwʌndɝfəl	Inspiring delight, pleasure, or admiration	freetalk
agreed	əˈɡɹid	To have the same opinion or come to a mutual understanding	freetalk
airport	ˈɛɹˌpɔɹt	A place where aircraft regularly take off and land, with facilities for passengers	freetalk
animals	ˈænəməlz	A living organism that feeds on organic matter, typically having specialized sense organs and nervous system and able to respond rapidly to stimuli	freetalk
appears	əˈpɪɹz	To come into sight or view	freetalk
begin	bɪˈɡɪn	To start or commence	freetalk
benefits	ˈbɛnəfɪts	An advantage or profit gained from something	freetalk
bottom	ˈbɑtəm	The lowest point or part of something	freetalk
cities	ˈsɪtiz	A large town	freetalk
demand	dɪˈmænd	An insistent and peremptory request, made as if by right	freetalk
engine	ˈɛndʒən	A machine with moving parts that converts power into motion	freetalk
everybody	ˈɛvɹiˌbɑdi	Every person	freetalk
famous	ˈfeɪməs	Known by many people	freetalk
ideas	aɪˈdiəz	A thought or suggestion as to a possible course of action	freetalk
investment	ˌɪnˈvɛstmənt	The action or process of investing money for profit	freetalk
keeping	ˈkipɪŋ	The act of retaining possession of something	freetalk
lie	ˈlaɪ	an intentionally false statement	freetalk
notes	ˈnoʊts	A brief record of something written down to assist the memory or for future reference	freetalk
partner	ˈpɑɹtnɝ	A person who takes part in an activity with another or others	freetalk
plays	ˈpleɪz	Engage in activity for enjoyment and recreation	freetalk
raised	ˈɹeɪzd	To lift or move to a higher position	freetalk
runs	ˈɹʌnz	Move swiftly on foot	freetalk
sad	ˈsæd	Feeling or showing sorrow; unhappy	freetalk
solution	səˈluʃən	A liquid mixture in which a solid substance is dissolved	freetalk
songs	ˈsɔŋz	A short poem or other set of words set to music or meant to be sung	freetalk
sources	ˈsɔɹsəz	A place, person, or thing from which something comes or can be obtained	freetalk
southern	ˈsʌðɝn	Situated in or directed toward the south	freetalk
square	ˈskwɛɹ	A plane figure with four equal straight sides and four right angles	freetalk
stopped	ˈstɑpt	To cease moving or operating	freetalk
structure	ˈstɹʌktʃɝ	The arrangement of and relations between the parts or elements of something complex	freetalk
traditional	tɹəˈdɪʃənəl	Existing in or as part of a tradition; long-established	freetalk
twice	ˈtwaɪs	Two times	freetalk
wind	ˈwaɪnd	Air in natural motion	freetalk
worry	ˈwɝi	Feel anxious or troubled about actual or potential problems	freetalk
appeared	əˈpɪɹd	To come into sight or view	freetalk
becomes	bɪˈkʌmz	Begin to be	freetalk
brand	ˈbɹænd	A type of product manufactured by a particular company under a particular name	freetalk
bus	ˈbʌs	A large motor vehicle used for carrying passengers, typically along a fixed route	freetalk
cent	ˈsɛnt	A monetary unit equal to one hundredth of a dollar	freetalk
count	ˈkaʊnt	To determine the total number of something	freetalk
covered	ˈkʌvɝd	Having something on top or over to protect or conceal	freetalk
critical	ˈkɹɪtɪkəl	Expressing adverse or disapproving comments or judgments	freetalk
digital	ˈdɪdʒətəl	Relating to or using signals or information represented by discrete values (digits) rather than by a continuous range of values	freetalk
forced	ˈfɔɹst	Compelled against one's will	freetalk
fourth	ˈfɔɹθ	Constituting number four in a sequence	freetalk
fresh	ˈfɹɛʃ	Not previously known or used; new or different	freetalk
lake	ˈleɪk	A large body of water surrounded by land	freetalk
mental	ˈmɛntəl	Relating to the mind or intellect	freetalk
mentioned	ˈmɛnʃənd	Refer to something briefly or in passing	freetalk
missed	ˈmɪst	Fail to hit, reach, or come into contact with	freetalk
mostly	ˈmoʊstli	Mainly or chiefly	freetalk
mouth	ˈmaʊθ	The opening in the face through which food and drink are taken in and vocal sounds are emitted	freetalk
owner	ˈoʊnɝ	A person who owns; possessor	freetalk
previously	ˈpɹiviəsli	Before in time; earlier	freetalk
realize	ˈɹiəˌlaɪz	To become aware of something	freetalk
remain	ɹɪˈmeɪn	Stay in the same place	freetalk
scale	ˈskeɪl	A system of ordered marks at fixed intervals used as a reference standard in measurement	freetalk
score	ˈskɔɹ	A group or set of twenty	freetalk
separate	ˈsɛpɝˌeɪt	To set or keep apart	freetalk
smart	ˈsmɑɹt	Having or showing quick intelligence or ready mental capability	freetalk
starts	ˈstɑɹts	Begin or be reckoned from a particular point in time or space	freetalk
surface	ˈsɝfəs	The outermost layer or exterior of an object	freetalk
throw	ˈθɹoʊ	To propel something through the air with a motion of the arm and hand	freetalk
tom	ˈtɑm	A male given name	freetalk
totally	ˈtoʊtəli	Completely	freetalk
twitter	ˈtwɪtɝ	To make a series of small, high-pitched sounds	freetalk
views	ˈvjuz	The act of seeing or looking at something	freetalk
wedding	ˈwɛdɪŋ	The act of marrying	freetalk
you'd	ˈjud	Short for 'you would' or 'you had'	shadowline
acting	ˈæktɪŋ	The art or occupation of performing in plays, movies, or television shows	freetalk
actions	ˈækʃənz	The process of doing something in order to achieve a purpose	freetalk
arms	ˈɑɹmz	Weapons, especially firearms or explosives	freetalk
benefit	ˈbɛnəfɪt	An advantage or profit gained from something	freetalk
budget	ˈbʌdʒɪt	An estimate of income and expenditure for a set period of time	freetalk
click	ˈklɪk	A short, sharp sound made by a computer mouse or keyboard when a button is pressed	freetalk
estate	ɪˈsteɪt	A large piece of land with a large house on it	freetalk
failed	ˈfeɪld	To be unsuccessful in achieving a goal or purpose	freetalk
faith	ˈfeɪθ	Complete trust or confidence in someone or something	freetalk
fashion	ˈfæʃən	A popular trend in clothing and accessories	freetalk
feature	ˈfitʃɝ	A distinctive attribute or aspect of something	freetalk
fund	ˈfʌnd	A sum of money saved or made available for a particular purpose	freetalk
generation	ˌdʒɛnɝˈeɪʃən	All of the people born and living at about the same time	freetalk
hearing	ˈhiɹɪŋ	The faculty of perceiving sounds	freetalk
hill	ˈhɪl	A naturally raised area of land, not as high or craggy as a mountain	freetalk
jack	ˈdʒæk	A device used for lifting heavy objects	freetalk
larger	ˈlɑɹdʒɝ	Greater in size or extent than others	freetalk
louis	ˈluɪs	A gold coin minted in France from 1640 to 1793	freetalk
metal	ˈmɛtəl	A solid material that is typically hard, shiny, malleable, fusible, and ductile, with good electrical and thermal conductivity	freetalk
paris	ˈpɛɹɪs	The capital city of France	freetalk
profile	ˈpɹoʊˌfaɪl	An outline of an object, person, or building as seen from one side	freetalk
pull	ˈpʊl	To exert force on (someone or something) so as to cause movement towards oneself	freetalk
push	ˈpʊʃ	To exert force on (someone or something) in order to move them away from oneself	freetalk
returned	ɹɪˈtɝnd	To come or go back to a place or person	freetalk
rose	ˈɹoʊz	A type of flower with a sweet fragrance	freetalk
seat	ˈsit	A piece of furniture designed for sitting on	freetalk
seemed	ˈsimd	Gave the impression of being	freetalk
sexual	ˈsɛkʃuəl	Relating to the instincts, physiological processes, and activities connected with physical attraction or intimate physical contact between individuals	freetalk
shouldn't	ˈʃʊdənt	Short for 'should not'	shadowline
target	ˈtɑɹɡət	A person, object, or place selected as the aim of an attack	freetalk
understanding	ˌʌndɝˈstændɪŋ	The ability to comprehend or grasp the meaning of something	freetalk
village	ˈvɪlədʒ	A small community or group of houses in a rural area	freetalk
agent	ˈeɪdʒənt	A person who acts on behalf of another	freetalk
animal	ˈænəməl	A living organism that feeds on organic matter, typically having specialized sense organs and nervous system	freetalk
apply	əˈplaɪ	Make a formal application or request	freetalk
authority	əˈθɔɹəti	The power or right to give orders, make decisions, and enforce obedience	freetalk
basis	ˈbeɪsəs	The underlying support or foundation for something	freetalk
becoming	bɪˈkʌmɪŋ	Attractive or suitable	freetalk
draw	ˈdɹɔ	To produce a picture or diagram by making lines and marks on paper	freetalk
dude	ˈdud	A man	freetalk
employees	ɛmˈplɔɪiz	A person employed for wages or salary, especially at a nonexecutive level	freetalk
enter	ˈɛntɝ	To come or go into	freetalk
ex	ˈɛks	Formerly	freetalk
follows	ˈfɑloʊz	Go or come after (a person or thing proceeding ahead)	freetalk
foundation	faʊnˈdeɪʃən	The basis or groundwork of anything	freetalk
gain	ˈɡeɪn	Obtain or secure (something desired or beneficial)	freetalk
individuals	ˌɪndəˈvɪdʒəwəlz	A single human being	freetalk
leaders	ˈlidɝz	A person who leads or commands a group, organization, or country	freetalk
